simtime      Temps(s)   MsgId  FC   Type AppId     App Attack is_allowed Paquet (début hex, octets restants entre parenthèses)
--------------------------------------------------------------------------------------------------------------------------------
108200000    17.051870  0870   -    TLM  1114133   NAV 0      -1         0870c000000e0000000a051e0000000000010000... (+1 octets)
118200000    18.088042  0870   -    TLM  1114133   NAV 0      -1         0870c000000e0000000b051e0000000000030003... (+1 octets)
